Ustedes usan las app para pedir vehículos? Cuál les funciona mejor? @cabify_colombia @Uber_Col @TheBEAT_CO @TaxisLibresCol
señores @Uber_Col por favor aclarar publicamente si sus tarifas entre y hacia el aeropuerto de Medellín q pasan el nuevo tunel incluyen el peaje? Desde que abrieron sus conductores estan cobrando tarifa extra en efectivo por pasar por el tunel.
Ustedes usan las app para pedir vehículos? Cuál les funciona mejor? @cabify_colombia @Uber_Col @TheBEAT_CO @TaxisLibresCol
@Uber_Col Les respondo en un Mensaje Directo.
@Uber_Col Ya envié mensaje privado.
@Uber_Col Es imposible que me cobren un trayecto que no hice y Uber no haga sino hacerme responder un cuestionario al que nadie le hace seguimiento es un robo cobrar por un trayecto que no realice. @sicsuper @Sicresponde que puedo hacer para que me devuelvan mi plata?
@Uber_Col Es la 4ta vez que realizó este proceso y nadie le da continuidad a mi requerimiento.
@Uber_Col Llevo más de una semana tratando de solucionar un problema utilizando el chat de ayuda en la aplicación y ahora ni siquiera obtengo respuesta.
@Uber_Col Quiero que respondan mi reclamación y me devuelvan mi dinero ya que el punto final de viaje no es correcto y me salió 6 veces más caro de lo que decía su aplicación. Pero nadie contesta.
@Uber_Col y yo tan pro uber que era, pero ya pasó a ser otro inservible servicio , toman la@carrera y llevo 6 cancelaciones, pero la @perladeldia en esta foto . Coraje es lo@que tienen
@Uber_Col Señores. Pedí un viaje e inicialmente me apareció por un valor y al momento de pagar tuve que pagar otra cifra de dinero. No engañen a los usuarios.
@Lizz_Bennet @Uber_Col Y cual es la sorpresa? Tuve un problema con ellos y no fueron capaces de solucionarlo. Para @Uber_Col la eeriencia del cliente vale cero! Perdieron el rumbo hace tiempo!
@Uber_Col Por supuesto. ¿A qué correo electrónico o a qué teléfono?
Sanción a Uber Colombia (@Uber_Col) por más de 2.100 millones de pesos. #Hoy 7:45pm @GiovanniCelisS con el Superintendente de Industria y Comercio, Andrés Barreto (@andresbarretog) @sicsuper
Escena 1: señora en muletas para un taxi. Escena 2: El taxi para y habla un par de segundos con la señora. Escena 3: el taxi arranca sin llevar a la señora que está en muletas. Título de la obra [El problema es @Uber_Col]
@Uber_Col tengo un problema con el pago de un viaje que realicé ayer. La sección de AYUDA no responde mi problema. Necesito hablar con un asesor comercial, ¿pueden ayudarme?
@Uber_Col He hecho eso 4 veces y la respuesta que me dan es como en la imagen que adjunté. Que ya me dieron respuesta, pero no me han dado ninguna respuesta ni solución, si me hicieron el cobro y ahora ni contestan...
@Uber_Col Estas personas de @UberEats son unos ladrones. Me hicieron un cobro a la tarjeta y al pedir soporte de hacen los locos y no responden. Me robaron el dinero y se desaparecieron... Lo único que responden es esto. Cuando no he recibido ninguna respuesta adicional.
@Uber_Col Que respuesta más carente de veracidad, cuando tome el servicio me decía $12.300 cuando terminó el servicio $24.000 donde corroboraron la información. Además en viajes anteriores me habían cobrado los $12.000
Espero una respuesta de @Uber_Col no es posible que lleve tiempo haciendo la misma ruta y esta vez me cobren el doble del valor de viajes anteriores.
@Lizz_Bennet @Uber_Col Y @RappiColombia va por el mismo camino. Cogieron la costumbre de cancelar los pedidos e igual los cobran.
@Uber_Col No me abre nada
Qué pasa @Uber_Col me están cobrando un servicio que ni me aparece en mi cuenta ?
Si usted trabaja con dinero en efectivo (porque es taxista, conductor de @Uber_Col o repartidor de @RappiColombia) SIEMPRE debería tener vueltas. Esa pedidera de “más sencillo” es lo más fastidioso de la vida.
@lauraromeroq @Uber_Col @RappiColombia Y uno ahí encartado con su único billetico de 50
Si usted trabaja con dinero en efectivo (porque es taxista, conductor de @Uber_Col o repartidor de @RappiColombia) SIEMPRE debería tener vueltas. Esa pedidera de “más sencillo” es lo más fastidioso de la vida.
Más respeto!! @Uber_Col
@Uber_Col Ya escribí a ese correo y fue donde me respondieron que me devolvían 124 pesos, necesito una solución de verdad no una burla
@dfsm20 @Uber @Uber_Support @Uber_Col Eso les respondí, que falta de respeto, me cobraron más del doble y me devuelven eso ? Mandan huevo
@Uber_Col es una mierda para calificar al conductor que no llega. Solo cobran para cancelar el pedido.
Son unos ladrones de mierda @Uber_Col, voy a poner la queja en la Superintendencia de Industria y Comercio.
He pedido 10 carreras de taxi por @cabify_colombia y me ha ido muy bien: carros grandes y con aire, y conductores bien presentados. Prefiero este servicio (aunque toque pagar más) sobre @Uber_Col o CabifyLite porque llegan más rápido. #Cali
He pedido 10 carreras de taxi por @cabify_colombia y me ha ido muy bien: carros grandes y con aire, y conductores bien presentados. Prefiero este servicio (aunque toque pagar más) sobre @Uber_Col o CabifyLite porque llegan más rápido. #Cali
Son unos ladrones de mierda @Uber_Col, voy a poner la queja en la Superintendencia de Industria y Comercio.
@hugoospina55 @ActivistaCo @Uber_Col @rugeparticipa @LuisErnestoGL @lavozdeporras @RadioTodelar @Asprillalibardo @PrincesaSamaria @PartidoVerdeCoL @SectorMovilidad @SeguridadBOG @ClaudiaLopez Payasito.... Ud hablando de oportunistas?
@carobregonw @Uber_Col Caro, ¿fuiste hasta la oficina de Uber para cambiar la foto de perfil?
He pedido 10 carreras de taxi por @cabify_colombia y me ha ido muy bien: carros grandes y con aire, y conductores bien presentados. Prefiero este servicio (aunque toque pagar más) sobre @Uber_Col o CabifyLite porque llegan más rápido. #Cali
@JulianaMovil @Uber_Col Asesórame ya que puta rabia.
@andresardilago @Uber_Col JAJAJAJAJA puedo actuar como tú apoderada ?
Son unos ladrones de mierda @Uber_Col, voy a poner la queja en la Superintendencia de Industria y Comercio.
Lo más incómodo de tomar un @Uber_Col aquí en Bogota es tener que sentarte en el asiento de enfrente y platicar con el conductor, no es la misma comodidad que en @Uber_MEX, pero igual prefiero esto a los ladrones de los taxistas amarillos.
@Shigeru_San @Uber_Col Cobro de verificación. Común en cualquier servicio que usa tarjeta como método de pago.
@Shigeru_San @SaizNicolas @Uber_Col Usa la tarjeta virtual de nequi. Es una MARAVILLA
@Shigeru_San @Uber_Col Esos son los "pending", es Como si te retuvieran la plata por un ratico.
@SaizNicolas @Uber_Col Bueno si es así quedo tranquilo. Igual, ya no me deja pagar en efectivo, y no quiero usar la tarjeta.
@Shigeru_San @Uber_Col Esos cobros son sólo para validar la tarjeta. Inmediatamente hacen la devolución.
Hey @Uber_Col pido un servicio y me pide cambiar el sistema de pago de efectivo a tarjeta, cuando lo hago, sin ninguna razón me cobran 3.000 pesos. Hice el cambio y me volvió a cobrar la misma suma ¿Qué pasa con esto? ‍️ ¿verificar cuenta? Uso su servicio hace varios años.
Hey @Uber_Col pido un servicio y me pide cambiar el sistema de pago de efectivo a tarjeta, cuando lo hago, sin ninguna razón me cobran 3.000 pesos. Hice el cambio y me volvió a cobrar la misma suma ¿Qué pasa con esto? ‍️ ¿verificar cuenta? Uso su servicio hace varios años.
¿Por qué Colombia es el único país en América Latina que aún no ha iniciado conversaciones para reglamentar los servicios de transporte intermediados por plataformas? @Uber_Col
@Uber_Col Cuando van a mejorar las tarifas y el servicio para la ciudad de Cartagena ?
@Uber_Col cómo rayos hago para dejar de recibir mensajes de texto de Uber Eats todos los días? Son muy intensos.
@samonoise @Uber_Col @Uber_MEX jajajaj bueno, ante todo, el civismo.
@matsan187 @Uber_Col @Uber_MEX Jajaja me da pena, no puedo superar ser un copiloto irresponsable
@samonoise @Uber_Col @Uber_MEX Te recomiendo la magia de los audífonos.
Lo más incómodo de tomar un @Uber_Col aquí en Bogota es tener que sentarte en el asiento de enfrente y platicar con el conductor, no es la misma comodidad que en @Uber_MEX, pero igual prefiero esto a los ladrones de los taxistas amarillos.
1 año despuésdel aterrizaje del Gobierno, la ministra de Transporte no ha tenido media hora para hablar con los señores de @Uber_Col @JuanPabloCalvas ... via @eltiempo
@Uber_Col Gracias!
Qué más puede hacer uno cuando al intentar contactar a un @Uber_Col por objeto perdido, sale esto así en blanco???
Así trabaja @Uber por la seguridad !! @Uber_Col
Tras una evaluación de más de 50 empresas, @Uber_Col ocupó el primer lugar en el estudio Employers for Youth Colombia como la mejor empresa para trabajar según los millennials. #Conozca más sobre las características evaluadas
@Uber_Col llevo una semana tratando de cambiar el método de pago de unos viajes y NO FUNCIONA... dice qué hay un error por parte de ustedes, he escrito mil veces y no recibo respuesta!!!!!!
@JorEr69 @cazainfractor @Uber_Col @SectorMovilidad @TransitoBta @DadepBogota @multandoBog @DCoronell @ernestocortes28 @Bocarejo_JP @azableh @ClaudiaLopez @gabodelascasas @Maorodriguezgon @JuanPabloCalvas Y que se creen dueños de el espacio publico, aunque igual que transmilenio.
@camilogvillegas @Uber_Col "ciclo de usura" buenisimo
No entiendo. Si persiguen a @Uber_Col, por q no lo hacen con los si peligrosos ilegales bicitaxis, q se multiplican sin control, invadiendo #espaciopublico, ya con paraderos establecidos, por ejm: Cl106xK15, Cl116xK15, Cl127xKr15A, etc. @SectorMovilidad @TransitoBta @DadepBogota
@jjrmontoya @Uber_Col @metrodemedellin Otra vez varado?
@surreptitiousDI ¿Algo que decir al respecto, @Uber_Col? ¿Esa es la forma de tratar a los usuarios por la cual sacan tanto pecho?
No entiendo. Si persiguen a @Uber_Col, por q no lo hacen con los si peligrosos ilegales bicitaxis, q se multiplican sin control, invadiendo #espaciopublico, ya con paraderos establecidos, por ejm: Cl106xK15, Cl116xK15, Cl127xKr15A, etc. @SectorMovilidad @TransitoBta @DadepBogota
No entiendo. Si persiguen a @Uber_Col, por q no lo hacen con los si peligrosos ilegales bicitaxis, q se multiplican sin control, invadiendo #espaciopublico, ya con paraderos establecidos, por ejm: Cl106xK15, Cl116xK15, Cl127xKr15A, etc. @SectorMovilidad @TransitoBta @DadepBogota
@Uber_Col @cabify_colombia y... Ustedes?
No entiendo. Si persiguen a @Uber_Col, por q no lo hacen con los si peligrosos ilegales bicitaxis, q se multiplican sin control, invadiendo #espaciopublico, ya con paraderos establecidos, por ejm: Cl106xK15, Cl116xK15, Cl127xKr15A, etc. @SectorMovilidad @TransitoBta @DadepBogota
No entiendo. Si persiguen a @Uber_Col, por q no lo hacen con los si peligrosos ilegales bicitaxis, q se multiplican sin control, invadiendo #espaciopublico, ya con paraderos establecidos, por ejm: Cl106xK15, Cl116xK15, Cl127xKr15A, etc. @SectorMovilidad @TransitoBta @DadepBogota
No entiendo. Si persiguen a @Uber_Col, por q no lo hacen con los si peligrosos ilegales bicitaxis, q se multiplican sin control, invadiendo #espaciopublico, ya con paraderos establecidos, por ejm: Cl106xK15, Cl116xK15, Cl127xKr15A, etc. @SectorMovilidad @TransitoBta @DadepBogota
No entiendo. Si persiguen a @Uber_Col, por q no lo hacen con los si peligrosos ilegales bicitaxis, q se multiplican sin control, invadiendo #espaciopublico, ya con paraderos establecidos, por ejm: Cl106xK15, Cl116xK15, Cl127xKr15A, etc. @SectorMovilidad @TransitoBta @DadepBogota
